player_id,year,round,pick,team
stormto01,1967,13,136,CHI
stortst01,1975,9,154,HOU
stottte01,1980,2,38,HOU
stoudam01,2002,1,9,PHO
stoudda01,1995,1,7,TOR
stoudsa01,2005,2,31,ATL
stoudwi01,1972,8,123,SEA
stovada01,1982,10,207,SDC
stovapa01,1972,2,22,LAL
stovare01,1973,15,196,CLE
stpiebo01,1970,3,37,DET
stranbi01,1947,5,,STB
stranst01,1961,9,83,CHP
strawdj01,2007,2,59,PHO
strawjo01,1964,4,36,BOS
strawju01,2023,1,29,IND
strawma01,1963,11,78,STL
strayaa01,1981,6,120,CLE
stricbi01,1970,4,54,BAL
stricda01,1980,5,105,WSB
stricji01,1979,7,135,NJN
stricro01,1962,4,36,BOS
stricro02,1988,1,19,NYK
stroejo01,1980,8,168,POR
stronde01,1990,2,47,PHI
stronfr01,1967,6,62,CIN
stronje01,1986,7,160,MIL
stronma01,1967,3,20,BAL
stroodo01,1950,5,54,CHS
strotha01,1963,8,68,STL
strotla01,1991,2,43,GSW
stroujo01,1980,2,27,HOU
stroure01,1963,5,45,BOS
strozla01,1972,9,136,ATL
stuckro01,2007,1,15,DET
stumpge01,1947,3,,BOS
stuteje01,1950,8,93,INO
styleto01,1975,6,105,GSW
sudhogl01,1979,8,149,BOS
suggsja01,2021,1,5,ORL
sullibi01,1954,10,83,PHW
sullija01,2012,1,21,BOS
sullija02,1957,2,14,PHW
sullipa02,1952,8,,NYK
sulliqu01,1958,5,33,MNL
sullist01,1967,2,14,DET
sullito01,1972,9,139,NYK
summecr01,1982,10,213,IND
summeda01,2009,2,35,DET
summege01,1966,9,84,CHI
summogl01,1971,6,87,BUF
sumneed01,2017,2,52,NOP
sumptba01,1988,3,56,SAS
sundedo01,1951,1,9,PHW
sundobr01,1998,2,35,DAL
sundvjo01,1983,1,16,SEA
supplji01,1969,11,149,CIN
supruma01,1950,6,72,SYR
surabo01,1995,1,17,CLE
surhodi01,1952,6,,NYK
sutheji01,1967,14,147,SEA
sutongo01,2009,2,50,UTA
suttejo01,1971,8,122,POR
suttlda01,1983,7,152,KCK
suttlri01,1975,7,110,LAL
suttnro01,1964,5,43,SFW
suttogr01,1991,2,49,SAS
suttoji01,1957,9,65,MNL
suttole01,1984,8,176,DAL
suttowa01,1964,12,94,STL
swageke01,1967,4,36,NYK
swailbo01,1951,6,59,PHW
swainbe01,1958,1,8,BOS
swaneji01,1980,5,113,PHI
swanica01,2017,1,26,POR
swanncl01,1982,5,110,SAS
swansdo01,1966,10,91,CHI
swansno01,1953,2,14,ROC
swartda01,1956,4,30,BOS
swartri01,1962,7,56,NYK
sweetbi01,1969,7,86,PHO
sweetmi01,2003,1,9,NYK
swiftla01,1961,8,74,PHW
swiftro01,2004,1,12,SEA
swiftsk01,1969,3,31,MIL
swiftst01,2000,1,2,VAN
swingri01,1979,4,70,CLE
switzwa01,1950,9,106,ROC
swyerge01,1955,6,43,PHW
sykeste01,1978,2,37,WSB
sylvemi01,1974,6,105,DET
sypa01,2010,2,53,ATL
szachje01,1963,13,81,NYK
szczewa01,1971,4,65,PHO
szczewa02,1999,1,6,MIN
szewcsz01,2003,2,35,MIL
tabakza01,1991,2,51,HOU
tackeji01,1952,10,,MLH
taftch01,2005,2,42,GSW
taftmo01,1956,8,58,STL
taitmi01,1987,5,101,SEA
tallear01,1976,9,147,NYK
tallebo01,1969,6,77,SDR
tallepa01,1976,6,101,WSB
tallyra01,1987,4,92,LAL
tanzlbi01,1949,,,PRO
taoso01,1987,3,67,ATL
tarkada01,1984,8,170,SAS
tarladr01,1995,2,31,CHI
tarplro01,1986,1,7,DAL
tarrari01,1965,4,38,BOS
tartafr01,1958,11,76,CIN
tartle01,1964,6,54,BOS
tatero01,1982,9,202,MIL
tatumea01,1976,2,21,LAL
tatumja01,2017,1,3,BOS
tavarwa01,2014,2,43,ATL
tayloal01,1980,4,72,UTA
tayloan01,1988,2,44,ATL
taylobi01,1975,4,69,GSW
taylobr01,1972,2,23,SEA
taylobu01,1974,4,55,PHI
tayloch01,1972,10,155,CHI
tayloco01,1973,9,151,BOS
taylode01,1982,7,156,SAS
taylode02,1986,4,72,IND
taylofa01,1969,12,167,PHI
taylofr01,1970,2,27,PHO
taylogr01,1982,10,215,POR
taylohe01,1978,8,168,SAS
tayloje01,1982,2,42,HOU
tayloje02,2009,2,32,WAS
tayloje03,2012,2,31,CHA
taylojo01,1997,1,17,ORL
taylojo03,1970,10,160,BUF
taylole02,1973,9,142,CLE
tayloma01,1997,1,14,LAC
tayloma03,2002,2,52,MIN
taylomi01,2008,2,55,POR
taylool01,1970,12,189,CLE
tayloos01,1983,6,133,NJN
tayloph01,1978,10,198,DEN
taylori01,1978,9,185,SAS
tayloro01,1969,2,18,SEA
tayloro02,1959,5,37,SYR
tayloty01,2012,2,41,POR
taylovi01,1982,2,34,NYK
taylowi01,1969,2,28,PHI
teachan01,1984,2,40,DAL
teaglte01,1982,1,16,HOU
teaguje01,2009,1,19,ATL
teaguma01,2012,1,29,CHI
teaguwi01,1970,15,221,LAL
teahama01,1979,8,162,DEN
teheral01,1991,2,44,PHI
telasbi01,1959,5,35,PHW
telfase01,2004,1,13,POR
telkera01,1964,8,65,DET
templco01,1974,6,94,PHO
terreir01,1976,3,45,PHO
terrile01,1952,7,,FTW
terrybi01,1977,5,98,NYK
terryca01,1978,5,104,LAL
terrych01,1972,2,29,MIL
terrycl01,1972,3,42,PHO
terryda01,2022,1,18,CHI
terrydo01,1976,8,124,ATL
terryja01,1999,1,10,ATL
terryja02,1982,9,196,WSB
terryll01,1980,8,165,NJN
terryma01,1973,3,39,CHI
terryre01,2007,2,44,ORL
terryty01,2020,2,31,DAL
terwida01,1982,8,167,NYK
thabeha01,2009,1,2,MEM
thackto01,1963,1,5,CIN
thamexa01,2014,2,59,TOR
tharpch01,1972,3,36,PHI
thatebo01,1970,17,232,LAL
theleje01,1961,8,70,CIN
theuslo01,1980,6,122,SDC
theusre01,1978,1,9,CHI
thibepe01,1983,4,77,GSW
thiebbi01,1956,3,23,FTW
thierad01,2025,2,36,BRK
thigpju01,1969,11,147,SDR
thirdda01,1982,1,15,PHO
thobeja01,1962,4,33,CIN
thomaam01,1971,2,26,BUF
thomaca02,2021,1,27,BRK
thomada01,1987,6,120,SAC
thomade01,2013,2,58,SAS
thomade02,1994,2,28,DAL
thomaet01,2000,1,12,DAL
thomage01,1983,8,173,ATL
thomago01,1979,10,189,NYK
thomais01,1981,1,2,DET
thomais02,2011,2,60,SAC
thomaji01,1983,2,40,IND
thomajo01,1970,6,95,PHO
thomajo02,1997,1,25,NYK
thomajo03,1973,8,126,HOU
thomajo04,1976,9,141,CHI
thomake01,1999,1,22,HOU
thomake02,1956,6,41,ROC
thomake03,1966,6,57,LAL
thomakh01,2018,2,38,PHI
thomaku01,1995,1,10,MIA
thomali01,1971,15,223,CHI
thomama03,1985,6,121,LAC
thomami01,1981,6,138,PHI
thomaro01,1972,6,90,SEA
thomaro02,1975,10,165,MIL
thomate01,1975,9,151,DET
thomati01,1997,1,7,NJN
thomaty01,2006,1,4,POR
thomawi02,1975,7,115,MIL
thomfch01,1969,7,96,NYK
thompam01,2023,1,4,HOU
thompau01,2023,1,5,DET
thompbe01,1984,1,19,POR
thompbi01,1986,1,19,ATL
thompbi02,1969,13,179,BAL
thompbr01,1994,1,27,ORL
thompca01,1986,4,71,NYK
thompch01,1978,6,128,PHO
thompco01,1982,3,50,DAL
thompda01,1975,1,1,ATL
thompda02,1978,5,90,SDC
thompdi01,2005,2,54,NYK
thomped01,1950,5,56,FTW
thomped02,1977,5,106,HOU
thompga01,1957,5,35,MNL
thompge01,1969,5,66,BOS
thompho02,1981,9,189,ATL
thompja01,1968,3,33,BAL
thompja02,2008,1,12,SAC
thompja03,1967,7,71,LAL
thompjo01,1964,3,27,BOS
thompjo02,1978,4,69,HOU
thompke01,1993,2,48,POR
thompkl01,2011,1,11,GSW
thompla01,1982,1,5,KCK
thompmc01,1963,10,75,BAL
thompme01,1954,4,31,FTW
thompmy01,1978,1,1,POR
thomppa01,1983,3,50,CLE
thompsc01,1976,4,55,DET
thompsc02,1987,4,81,WSB
thomptr01,2011,1,4,CLE
thomptr02,2011,2,37,LAC
thompul01,1970,5,73,CIN
thompve01,1977,8,155,ATL
thomsma01,1979,10,190,CHI
thoresk01,1965,4,33,BAL
thorgll01,1953,14,,MNL
thorjt01,2021,2,37,DET
thornal01,2007,1,14,LAC
thornbo01,1984,4,87,NYK
thornda01,1968,4,40,BAL
thornjo01,1972,17,197,CHI
thornma01,2009,2,43,MIA
thornma02,2015,2,45,BOS
thornro01,1963,1,2,BAL
thornsi01,2017,2,48,MIL
thorpot01,1984,1,9,KCK
thorsro01,1973,19,209,BUF
threase01,1983,6,139,PHI
thresal01,1964,6,53,CIN
thurmna01,1963,1,3,SFW
thursfe01,1971,8,136,MIL
thursje01,1977,7,146,GSW
thybuma01,2019,1,20,BOS
tidwejo01,1961,4,38,PHW
tikhova01,1986,7,157,ATL
tilleka01,1984,4,79,DEN
tillida01,1982,1,23,BOS
tillmji01,1968,5,53,CHI
tillmji02,1979,5,97,MIL
tillmxa01,2020,2,35,SAC
tillope01,1958,7,54,SYR
timmaja01,2013,2,60,MEM
tindabi01,1968,13,165,CIN
tinglja01,1947,2,,WSC
tinslge01,1969,6,76,CHI
tinslja01,2001,1,27,MEM
tippire01,1961,9,81,SYR
tiptoje01,1984,6,118,CHI
tisdawa01,1985,1,2,IND
tisonha01,1965,6,56,BOS
tobinda01,1957,12,83,BOS
toddis01,2021,2,31,MIL
toddru01,1983,6,120,MIL
todorma01,2013,2,45,POR
toftda01,1952,9,,INO
tokotjp01,2015,2,58,PHI
tolanbo01,1965,16,110,STL
tolbejo01,1967,14,146,SDR
tolbera01,1981,1,18,NJN
tolbeto01,1988,2,34,CHH
tolleph01,1973,20,211,BUF
tolmijo01,1969,17,205,ATL
tolsode01,1974,5,80,SEA
tolsoel01,1953,6,,BLB
tomasga01,1975,9,156,CHI
tombi01,1949,3,,BOS
tomican01,2008,2,44,UTA
tomjaru01,1970,1,2,SDR
tomliba01,1976,6,94,NOJ
tomlido01,1970,14,209,CLE
tomlito01,1947,10,,NYK
tomsiro01,1955,6,48,SYR
toneyan01,1980,1,8,PHI
toneyse01,1985,3,59,ATL
tonjejo01,2025,2,53,UTA
tonkoan01,1948,1,1,PRO
tooheal01,2025,2,52,PHO
toomemi01,1984,10,226,MIL
toonebe01,1979,2,37,PHI
topicni01,2024,1,12,OKC
toppiob01,2020,1,8,NYK
tormobu01,1959,2,13,SYR
torreda01,1951,10,83,BLB
torrege01,1981,4,73,UTA
torrero01,1976,9,145,POR
torrewa01,1959,8,60,NYK
toshebi01,1951,4,33,INO
tothan01,1971,10,167,NYK
towemo01,1975,4,57,ATL
towerbe01,1984,9,203,DET
towneli01,1982,2,33,POR
townji01,1977,6,130,DEN
townska01,2015,1,1,MIN
townsra01,1978,1,22,GSW
trantda01,1984,10,228,BOS
traorno01,2025,1,19,BRK
trappge01,1971,1,5,ATL
trappjo01,1968,2,15,SDR
travelu01,2022,2,56,CLE
travike01,1987,6,115,LAL
traviri01,1969,14,186,NYK
traylda01,1973,5,82,CAP
traylro01,1998,1,6,DAL
trentga01,1995,1,11,MIL
trentga02,2018,2,37,SAC
trepaje01,2001,2,36,CLE
tresvjo01,1964,5,42,STL
trgovpe01,1975,3,44,DET
trianja01,1981,8,179,LAL
tribucl01,1983,8,175,DEN
triceje01,1966,18,111,BAL
trichho01,1987,6,117,NYK
tripuke01,1981,1,12,DET
triputr01,1972,7,108,NYK
trobbsc01,1975,9,157,GSW
tropfje01,1979,7,140,POR
troscwi01,1960,2,13,SYR
trotmma01,1962,9,74,STL
troyke01,1981,5,113,MIL
truedo01,1980,3,65,PHO
truitan01,1972,3,41,NYK
trumbst01,1982,3,49,UTA
trupibo01,1965,12,90,NYK
tsakaja01,2000,1,25,PHO
tschojo01,1972,4,60,GSW
tsiorlo01,1953,7,,BOS
tskitni01,2002,1,5,DEN
tuckeal01,1967,1,6,SEA
tuckeal02,2007,1,29,PHO
tuckebi01,1979,8,152,NYK
tuckecr01,1982,3,57,NYK
tuckeda01,1953,8,,MLH
tuckeji01,1954,3,24,SYR
tuckela01,1983,8,165,CLE
tuckema01,1978,10,191,CHI
tuckeot01,1976,10,172,BOS
tuckepj01,2006,2,35,TOR
tuckeru01,1958,8,62,SYR
tuckete01,1958,4,29,PHW
tucketr01,1982,1,6,NYK
tuckewa01,1951,9,80,TRI
tudorjo01,1984,9,198,DAL
tunstri01,1984,8,179,NYK
tuohyse01,1982,10,218,NJN
turiaro01,2005,2,37,LAL
turkcmi01,1998,1,18,HOU
turkohe01,2000,1,16,SAC
turkyiz01,2012,2,50,DEN
turneal01,1982,4,84,DEN
turnean01,1986,3,69,LAL
turnebi01,1966,9,78,NYK
turnebo01,1980,7,150,NYK
turnecl01,1973,4,59,MIL
turnedo01,1963,5,39,SFW
turnedo02,1985,7,157,IND
turneed01,1981,2,45,HOU
turneel01,1981,2,43,DAL
turneer01,1984,2,32,DET
turneev01,2010,1,2,PHI
turnega01,1966,3,28,BOS
turnege01,1984,7,153,DAL
turnegr01,1984,9,193,KCK
turnehe01,1960,6,45,SYR
turneja01,1954,1,8,NYK
turneja02,1961,2,10,CHP
turneje01,1984,1,17,NJN
turnejo01,1991,1,20,HOU
turnela01,1982,10,225,BOS
turnemy01,2015,1,11,IND
turnere01,1989,2,47,DEN
turnero01,1984,10,210,HOU
turnest01,1972,11,162,SEA
turneto01,1974,7,121,WSB
turneto02,1980,6,116,DET
turpime01,1984,1,6,WSB
tuttlce01,1964,13,97,STL
tuzja01,1982,8,163,SDC
twardda01,1972,2,26,POR
twymaja01,1955,2,10,ROC
twymane01,1961,6,58,BOS
tylerbj01,1994,1,20,PHI
tylerje01,2011,2,39,CHA
tylerke01,1975,5,77,PHI
tylerte01,1978,2,23,DET
tynesgr01,1978,5,94,BOS
tyrach01,1957,1,2,DET
tyreeva01,1971,16,225,CLE
tysonhu01,2023,2,37,OKC
tysonja01,2024,1,20,CLE
tysonje01,1976,3,39,POR
udohek01,2010,1,6,GSW
udrihbe01,2004,1,28,SAS
ugboaej01,2006,2,55,CLE
uhlbi01,1956,5,33,ROC
ukicro01,2005,2,41,TOR
ulisty01,2016,2,34,PHO
underja01,1947,1,7,STB
unruhpa01,1950,2,21,INO
unselge01,1965,8,71,LAL
unselwe01,1968,1,2,BAL
uthofde01,1980,6,129,SAS
utleyke01,1972,13,179,PHO
utleyme01,1975,2,33,CLE
vaccabo01,1973,9,150,MIL
vacenst01,1966,4,33,SFW
vaculla01,1978,8,166,DEN
vadenro01,2009,2,54,CHA
valanjo01,2011,1,5,TOR
valavri01,1979,7,143,HOU
valenda01,1981,1,16,POR
valende01,2016,1,14,CHI
valenke01,1980,8,174,MIL
valenro01,1980,3,51,DEN
vallejo01,1970,1,14,ATL
vallora01,1976,7,119,WSB
vanardi01,1965,2,13,NYK
vanarto01,1965,2,14,DET
vanblti01,1975,9,153,NYK
vanbrja01,1974,2,20,POR
vanceco01,1952,11,,MLH
vancege01,1947,4,,CHS
vanceru01,1972,8,114,POR
vandebi01,1949,6,,BOS
vandeer01,1949,4,,NYK
vandeja01,2018,2,41,ORL
vandeki01,1980,1,11,DAL
vandele01,1951,5,50,MNL
vandera01,2003,2,52,TOR
vandero01,1987,7,161,LAL
vandest01,1969,7,89,DET
vandish01,1991,1,25,GSW
vanemla01,1962,6,50,SYR
vanexni01,1993,2,37,LAL
vanhoke01,1997,1,2,PHI
vanlebr01,1984,6,126,KCK
vanlino01,1969,3,34,CHI
vannda01,1982,6,129,GSW
vannobo01,1983,9,198,DEN
vannto01,1979,8,164,KCK
vanosni01,1985,2,32,PHO
vanpati01,1958,9,69,STL
vanvama01,1984,7,162,BOS
vanzade01,1974,7,120,LAL
vanzaed01,1949,8,,STB
varejan01,2004,2,30,ORL
vargajo01,1988,2,49,DAL
varnaja01,2010,2,41,MIA
varnebi01,1983,9,202,MIL
varnede01,1970,12,192,LAL
vartabo01,1973,13,184,BUF
vasqugr01,2010,1,28,MEM
vassede01,2020,1,11,SAS
vaughbr01,1987,5,110,MIL
vaughch01,1962,4,28,STL
vaughcl01,1984,6,117,IND
vaughda01,1975,4,63,NYK
vaughda02,1995,1,25,ORL
vaughja01,1997,1,27,UTA
vaughlo01,1990,1,13,LAC
vaughra01,2015,1,17,MIL
vauleju01,2015,2,39,CHO
vazqufr01,2005,1,11,ORL
vealhe01,1984,6,128,PHO
velloge01,1961,8,75,STL
venabje01,1970,6,97,PHI
verdech01,1982,7,145,CHI
veremvl01,2006,2,48,WAS
vergabo01,1967,3,25,STL
verhope01,1981,4,85,POR
vermejo01,1967,16,155,CIN
veselja01,2011,1,6,WAS
veseyke01,1981,7,144,ATL
vezenal01,2017,2,57,BRK
vicenmi01,1978,10,187,NJN
vidnogl01,1970,4,60,CLE
vilchal01,1972,10,153,PHO
villach01,2005,1,7,TOR
vinceja01,1981,2,24,DAL
vincesa01,1985,1,20,BOS
vincima01,2006,2,43,NOK
virdecl01,1970,9,142,SEA
virgijo01,1980,3,49,GSW
visscge01,1966,19,112,BAL
viviajo01,1959,10,68,CIN
vlastto01,1955,8,58,ROC
vogeljo01,1996,2,45,SEA
voigtbi01,1969,14,183,CHI
volkoal01,1986,6,134,ATL
vonleno01,2014,1,9,CHO
vonwebi01,1957,8,62,BOS
voskuja01,2000,2,33,CHI
vossda01,1961,6,59,CHP
vraneda01,1981,1,5,SEA
vranesl01,2003,2,39,NYK
vromabr01,1978,4,87,PHI
vromaja01,2004,2,31,CHI
vucevni01,2011,1,16,PHI
vujacsa01,2004,1,27,LAL
vujanmi01,2002,2,36,NYK
vukcetr01,2023,2,42,WAS
wackemi01,1985,7,151,UTA
wadebu01,1967,7,72,NYK
wadebu02,1986,6,117,NYK
wadedw01,2003,1,5,MIA
wafervo01,2005,2,39,LAL
waggowa01,1982,6,119,DAL
wagneda02,2002,1,6,CLE
wagnefr01,2021,1,8,ORL
wagnemi01,1986,2,35,DAL
wagnemo01,2018,1,25,LAL
wagneph01,1968,6,75,ATL
wagnoda01,1966,3,25,BAL
wahljo01,1948,8,,PHW
wailca01,1964,9,77,SFW
waitedi01,2012,1,4,CLE
waitegr01,1983,2,39,POR
waitest01,1981,6,137,BOS
wakefan01,1978,5,107,PHO
walasro01,1969,9,124,NYK
waldabo01,1968,7,86,NYK
waldrma01,1982,7,152,GSW
walkean01,1976,7,111,NOJ
walkean02,1996,1,6,BOS
walkebi01,2008,2,47,WAS
walkebr01,1948,2,,PRO
walkebr02,1981,6,128,KCK
walkech01,1962,2,14,SYR
walkeda01,1983,1,12,NYK
walkedi01,1970,11,177,BUF
walkedo01,1948,8,,WSC
walkedu01,1982,10,206,CLE
walkeea01,1985,6,122,SEA
walkefo01,1974,3,38,CLE
walkeho01,1960,4,30,STL
walkeja01,2022,2,57,POR
walkeja02,2023,1,8,WAS
walkeji01,1967,1,1,DET
walkeke01,1986,1,5,NYK
walkeke02,2011,1,9,CHA
walkele01,1965,9,75,STL
walkelo01,2018,1,18,SAS
walkeph01,1976,7,117,PHI
walkera01,1976,5,79,PHO
walkeri01,1971,9,137,CLE
walkesa01,1996,1,9,DAL
walkeso01,1954,7,62,NYK
walkewa01,1976,1,5,POR
walkne01,1969,1,2,PHO
wallaca01,2023,1,10,DAL
wallach01,1970,7,117,BAL
wallage01,2001,1,25,SAC
wallagr01,1957,5,40,BOS
wallajo01,1996,1,18,NYK
wallape01,1970,5,80,PHI
wallara01,1995,1,4,WSB
wallari01,1974,8,143,BOS
wallath01,1969,8,102,SEA
wallaty01,2016,2,60,UTA
walleal01,1970,19,238,CLE
walledw01,1968,10,131,ATL
walleja01,1987,3,48,NJN
wallejo01,1952,17,,MNL
walljo01,2010,1,1,WAS
wallsja01,2000,2,56,IND
wallsji01,1970,11,178,PHO
wallswi01,1953,5,,ROC
walowwa01,1954,3,20,MLH
walshdo01,1962,11,91,SFW
walshed01,1953,15,,BLB
walshji01,1952,3,,BLB
walshjo01,2023,2,38,SAC
waltebo01,1954,11,96,NYK
waltebo02,1963,12,79,NYK
walteja01,2024,1,19,TOR
waltejo01,1979,8,166,WSB
waltere01,1993,1,16,NJN
walthpa01,1949,4,,MNL
walthpe01,1970,16,228,LAL
waltobi01,1974,1,1,POR
waltoja01,1947,7,,PIT
waltoll01,1976,3,40,MIL
waltolu01,2003,2,32,LAL
wanamri01,1970,15,217,CLE
wansler01,1977,6,127,WSB
wanzebo01,1948,1,10,ROC
warbipe01,1974,9,145,PHI
warblbr01,1976,7,115,PHO
wardch01,1994,1,26,NYK
warddo01,1971,10,154,BUF
wardebi01,1955,9,70,MNL
wardge01,1963,1,6,STL
wardhe01,1975,6,99,CLE
wardje01,1966,7,67,BOS
wardjo01,1986,2,31,PHO
wardph01,1982,7,155,PHO
wardpr01,1949,4,,STB
wardwa01,1961,8,71,DET
wareji01,1966,3,26,CIN
wareke01,2024,1,15,MIA
warena01,1968,17,203,PHI
warlebe01,1960,4,27,LAL
warnebi01,1971,11,170,BUF
warnebo01,1976,8,129,MIL
warneco01,1970,2,24,BUF
warnegr01,1984,6,129,SEA
warrebo01,1968,4,47,ATL
warrech01,1962,12,94,SFW
warreco01,1973,12,175,PHI
warreed01,1978,6,121,NYK
warrejo01,1969,1,11,NYK
warremi01,1968,14,173,SEA
warreph01,1959,11,76,PHW
warrera01,1955,12,92,FTW
warretj01,2014,1,14,PHO
warreto01,1979,8,153,CHI
warrewi01,2010,2,54,LAC
warribr01,1982,2,25,WSB
warriha01,2005,1,19,MEM
warwida01,1981,6,121,ATL
warzyke01,1970,2,32,DET
washbch01,1986,1,3,GSW
washbru01,1949,10,,BOS
washibo02,1969,12,168,BAL
washide02,2008,2,59,DET
washido01,1975,5,80,NYK
washidu01,1987,2,36,WSB
washier01,1997,2,47,ORL
washiji01,1965,1,8,STL
washike01,1973,1,5,LAL
washike02,1966,8,71,SFW
washila01,1979,5,93,CHI
washima01,1974,10,166,HOU
washipe01,1986,1,13,NJN
washipj01,2019,1,12,CHO
washiri01,1976,1,3,KCK
washist01,1974,4,66,WSB
washist02,1966,5,48,LAL
washito01,1983,9,200,SEA
washitr01,1967,5,50,CIN
washity01,1999,2,44,HOU
washity02,2022,1,29,MEM
washiwi01,1977,2,25,PHI
waslema01,1974,10,165,PHO
waterja01,1961,10,85,CIN
waterti01,1979,7,141,ATL
watertr01,2019,2,51,BOS
watkicu01,1979,5,105,KCK
watkihe01,1968,11,144,ATL
watkija01,2025,2,43,UTA
watkima01,1972,11,161,BAL
watkime01,1977,4,68,BUF
watsoan01,1986,4,87,DEN
watsoan02,2024,2,54,BOS
watsobo01,1952,3,,MLH
watsobr01,1983,5,109,SEA
watsode01,1979,8,161,HOU
watsoea01,2001,2,40,SEA
watsoga01,1972,10,147,PHI
watsoja01,1994,2,47,UTA
watsolo01,1950,3,30,CHS
watsope01,2022,1,30,OKC
watsore01,1979,7,137,GSW
watsowi01,1970,6,101,MIL
wattscr01,1981,5,111,LAL
wattsro01,1965,2,20,BOS
wayneju01,1981,7,153,POR
wayra01,1981,10,212,WSB
weadoto01,1977,7,140,NYK
weathal01,1981,6,124,DEN
weathcl01,1992,1,9,PHI
weathla01,1971,5,83,CHI
weathni01,1973,1,13,CAP
weathqu01,2019,2,49,SAS
weaveky01,2008,2,38,CHA
weavemi01,1968,10,123,CHI
weaveon01,1955,6,46,MNL
webbch01,1956,8,61,SYR
webbech01,1993,1,1,ORL
webbel01,1968,6,65,SDR
webbke01,1981,8,164,NJN
webbro01,1983,9,191,UTA
webbsp01,1985,4,87,DET
webercl01,1985,4,93,BOS
weberfr01,1948,9,,CHS
weberjj01,1987,3,64,MIL
weberst01,1950,3,31,NYK
weberth01,1971,6,95,BOS
webstbu01,1971,12,184,BUF
webstel01,1969,4,54,NYK
webstje01,1994,2,40,MIA
webstke01,1987,7,153,UTA
webstma01,1975,1,3,ATL
webstma02,2005,1,6,POR
websttr01,1986,6,127,NJN
wedmasc01,1974,1,6,KCO
weeksji01,1957,12,82,SYR
weemsso01,2008,2,39,CHI
wehdera01,1948,11,,BOS
wehrdi01,1948,3,,INJ
weidnbr01,1983,4,90,SAS
weighjo01,1949,9,,BOS
weisfr01,1999,1,15,NYK
weisnro01,1954,12,97,MLH
weissbo01,1965,3,25,PHI
weitzri01,1967,10,110,BOS
welchan01,1986,3,62,DAL
welchji01,1971,4,56,ATL
wellsbo01,1998,1,11,DET
wellsbu01,1997,2,35,DAL
wellsja01,2024,2,39,MEM
wellsje01,1966,2,16,CIN
wellska01,1983,4,74,PHI
wellsow01,1974,5,77,HOU
wellsra02,1957,4,29,NYK
welpch01,1987,1,16,PHI
welscji01,2002,1,16,PHI
welshdi01,1955,13,93,STL
welshth01,2018,2,58,DEN
wembavi01,2023,1,1,SAS
wendejo01,1965,9,73,BAL
wendero01,1959,12,80,CIN
wendlbi01,1984,8,171,DEN
wendtgr01,1986,6,139,BOS
wennibi01,1985,1,16,DAL
wenzege01,1983,8,170,DET
werdaro01,1992,2,46,DEN
werhajo01,1960,8,57,LAL
werkmni01,1964,5,45,BOS
werneth01,1965,5,44,STL
weslebl01,2022,1,25,SAS
weslewa01,1966,1,6,CIN
wessejo01,1961,8,76,CHP
westbde01,1967,5,44,BAL
westbru01,2008,1,4,SEA
westda01,2003,1,18,NOH
westde01,2004,1,24,BOS
westdo01,1989,2,38,MIN
westge01,1965,9,74,PHI
westhe01,1963,2,16,PHI
westje01,1960,1,2,LAL
westlo01,1970,7,113,CHI
westma01,1983,2,30,DAL
westppa01,1972,1,10,BOS
westrma01,1974,6,91,PHI
westro01,1966,8,73,BAL
westwa01,1980,5,94,UTA
wetzejo01,1966,8,75,LAL
whalero01,2005,2,51,UTA
whatlen01,1983,1,13,KCK
wheatde01,1997,2,52,LAL
wheelbo01,1951,6,55,SYR
wheelcl01,1981,7,150,KCK
wheelph01,1956,4,32,PHW
wheelty01,1998,2,47,TOR
whielra01,1982,10,219,GSW
whisnar01,1962,5,44,LAL
whitask01,1952,3,,INO
whiteaa01,2015,2,49,WAS
whitean02,1969,13,169,PHO
whitear01,1972,4,63,MIL
whiteba01,1969,8,113,BAL
whitebo01,1978,9,172,SDC
whitech01,1963,9,71,SFW
whitecl01,1973,10,158,PHO
whiteco01,2019,1,7,CHI
whiteco02,1976,5,82,ATL
whiteda01,2023,1,22,BRK
whitede01,2017,1,29,SAS
whitede02,1974,10,167,KCO
whitedi01,1953,9,,FTW
whitedj01,2008,1,29,DET
whitedo02,1967,14,143,CHI
whiteer01,1987,3,65,DET
whitege01,1987,7,158,DAL
whitegr01,1977,4,85,POR
whiteha01,2010,2,33,SAC
whitehe01,1970,8,133,ATL
whiteho01,1973,14,192,CAP
whitehu01,1962,2,16,SFW
whiteis01,2016,2,42,UTA
whiteja01,1998,2,43,WAS
whiteja02,2006,2,31,POR
whiteje01,1978,2,41,SDC
whitejo01,1969,1,9,BOS
whiteke01,1982,10,222,SAS
whitele01,1993,2,53,LAC
whitema01,1979,5,100,POR
whitemi01,1950,7,78,CHS
whitera01,1989,1,8,DAL
whitera02,1979,4,79,LAL
whitero01,1982,4,86,PHO
whitero02,2001,1,9,DET
whitero03,2012,1,16,HOU
whitero04,1973,8,137,BOS
whitero05,1980,7,155,MIL
whiteru01,1975,3,47,HOU
whitesa01,1973,10,154,POR
whitete01,2010,2,36,DET
whitete02,1982,5,93,CLE
whiteto01,1987,2,33,CHI
whitevi01,1971,5,79,DET
whitewi01,1984,2,42,DEN
whitfdw01,1995,2,40,GSW
whitlda01,1970,11,180,PHI
whitlri01,1975,5,83,HOU
whitlsc01,1981,9,195,IND
